datetime;open;high;low;close
2023-01-23 07:00:00;22771.28906;22787.00000;22618.89062;22699.22070
2023-01-23 06:00:00;22716.28906;22792.10938;22697.55078;22771.91992
2023-01-23 05:00:00;22751.24023;22770.68945;22715.88086;22715.88086
2023-01-23 04:00:00;22664.98047;22759.16992;22664.98047;22751.09961
2023-01-23 03:00:00;22749.91016;22772.52930;22663.68945;22668.41992
2023-01-23 02:00:00;22717.27930;22758.51953;22703.50977;22752.13086
2023-01-23 01:00:00;22753.77930;22800.00000;22711.96094;22711.96094
2023-01-23 00:00:00;22723.23047;22800.36914;22666.98047;22752.15039
2023-01-22 23:00:00;22679.83984;22781.39062;22656.52930;22709.75000
2023-01-22 22:00:00;22598.59961;22689.77930;22550.51953;22687.66016
2023-01-22 21:00:00;22432.06055;22639.30078;22327.05078;22587.99023
2023-01-22 20:00:00;22709.17969;22734.46094;22377.68945;22431.08984
2023-01-22 19:00:00;22837.01953;22859.63086;22711.41016;22711.41016
2023-01-22 18:00:00;22920.35938;22940.33984;22828.73047;22834.47070
2023-01-22 17:00:00;22826.57031;22953.67969;22791.83008;22925.57031
2023-01-22 16:00:00;22805.97070;22863.27930;22713.59961;22816.27930
2023-01-22 15:00:00;22987.60938;23068.13086;22663.34961;22799.13086
2023-01-22 14:00:00;22906.28906;22998.68945;22873.98047;22998.68945
2023-01-22 13:00:00;22865.66016;22930.30078;22852.96094;22903.35938
2023-01-22 12:00:00;22767.83984;22867.25000;22708.75000;22860.69922
2023-01-22 11:00:00;22883.38086;22886.17969;22745.85938;22772.28906
2023-01-22 10:00:00;22863.47070;22904.85938;22843.68945;22880.61914
2023-01-22 09:00:00;22904.82031;22938.16016;22844.86914;22861.13086
2023-01-22 08:00:00;22899.25977;22921.25977;22816.25000;22907.96094
2023-01-22 07:00:00;22928.15039;22962.41992;22884.41992;22900.33008
2023-01-22 06:00:00;22881.39062;22966.75977;22868.24023;22925.57031
2023-01-22 05:00:00;22845.09961;22898.32031;22842.91992;22882.98047
2023-01-22 04:00:00;22755.65039;22867.41992;22726.10938;22848.11914
2023-01-22 03:00:00;22707.58008;22778.48047;22677.01953;22759.64062
2023-01-22 02:00:00;22810.63086;22833.39062;22631.60938;22707.72070
2023-01-22 01:00:00;22868.83984;22881.57031;22696.60938;22812.15039
2023-01-22 00:00:00;22773.86914;22964.33984;22728.48047;22869.17969
2023-01-21 23:00:00;23039.52930;23039.52930;22738.09961;22773.86914
2023-01-21 22:00:00;23193.02930;23208.08984;23025.91016;23029.82031
2023-01-21 21:00:00;23139.57031;23219.47070;23057.08984;23197.38086
2023-01-21 20:00:00;23295.82031;23303.00000;23094.07031;23138.13086
2023-01-21 19:00:00;23246.83984;23310.50000;23207.89062;23286.65039
2023-01-21 18:00:00;23240.81055;23269.61914;23089.80078;23247.33008
2023-01-21 17:00:00;23202.97070;23335.83008;23142.47070;23224.26953
2023-01-21 16:00:00;23050.17969;23268.83984;22994.60938;23198.72070
2023-01-21 15:00:00;22966.05078;23273.73047;22964.33984;23029.25977
2023-01-21 14:00:00;22933.16016;23022.05078;22888.81055;22969.21094
2023-01-21 13:00:00;23055.06055;23069.61914;22888.68945;22939.83984
2023-01-21 12:00:00;22908.00977;23076.06055;22893.42969;23069.61914
2023-01-21 11:00:00;22778.33984;22936.42969;22680.44922;22909.34961
2023-01-21 10:00:00;23009.66992;23322.39062;22644.00000;22776.31055
2023-01-21 09:00:00;22707.74023;23010.65039;22698.75000;23010.65039
2023-01-21 08:00:00;22649.05078;22773.03906;22635.53906;22711.99023
2023-01-21 07:00:00;22620.14062;22658.76953;22609.33984;22649.13086
2023-01-21 06:00:00;22575.77930;22625.57031;22561.96094;22620.68945
2023-01-21 05:00:00;22593.66016;22624.01953;22570.74023;22572.86914
2023-01-21 04:00:00;22552.16992;22643.31055;22522.16992;22596.44922
2023-01-21 03:00:00;22552.82031;22575.11914;22512.00977;22555.35938
2023-01-21 02:00:00;22570.96094;22626.94922;22518.34961;22546.00977
2023-01-21 01:00:00;22576.10938;22617.50977;22559.26953;22568.33984
2023-01-21 00:00:00;22698.80078;22739.05078;22459.51953;22587.56055
2023-01-20 23:00:00;22590.46094;22738.21094;22590.46094;22694.77930
2023-01-20 22:00:00;22338.28906;22712.53906;22327.34961;22595.31055
2023-01-20 21:00:00;22285.33984;22425.60938;22227.24023;22333.01953
2023-01-20 20:00:00;21508.75977;22285.33984;21497.91016;22277.84961
2023-01-20 19:00:00;21384.39062;21508.75977;21366.01953;21487.28906
2023-01-20 18:00:00;21362.51953;21421.47070;21302.53906;21387.42969
2023-01-20 17:00:00;21300.00000;21405.00977;21288.49023;21357.21094
2023-01-20 16:00:00;21140.08984;21409.17969;21140.08984;21290.41016
2023-01-20 15:00:00;21151.22070;21224.41992;21112.22070;21143.41016
2023-01-20 14:00:00;21065.16016;21161.85938;21027.69922;21154.88086
2023-01-20 13:00:00;21092.83008;21141.58984;21051.35938;21068.57031
2023-01-20 12:00:00;20965.38086;21122.94922;20959.02930;21090.30078
2023-01-20 11:00:00;20970.39062;20984.18945;20938.42969;20967.66992
2023-01-20 10:00:00;20961.77930;20970.39062;20917.08008;20967.01953
2023-01-20 09:00:00;20951.16016;20986.93945;20916.53906;20962.44922
2023-01-20 08:00:00;20967.67969;20979.28906;20905.16992;20947.66016
2023-01-20 07:00:00;20937.94922;20993.46094;20879.90039;20969.48047
2023-01-20 06:00:00;20986.88086;20996.97070;20936.64062;20937.94922
2023-01-20 05:00:00;20997.55078;21036.97070;20962.50977;20986.84961
2023-01-20 04:00:00;21090.58008;21131.64062;20979.49023;20989.33008
2023-01-20 03:00:00;21089.00977;21115.57031;21069.98047;21090.83008
2023-01-20 02:00:00;21122.10938;21201.76953;21089.00977;21090.49023
2023-01-20 01:00:00;21057.07031;21144.75000;21014.72070;21121.97070
2023-01-20 00:00:00;21085.00977;21124.03906;21031.30078;21054.80078
2023-01-19 23:00:00;21072.06055;21124.99023;21022.50000;21085.00977
2023-01-19 22:00:00;20948.31055;21076.52930;20934.50000;21074.07031
2023-01-19 21:00:00;21103.22070;21106.23047;20939.33008;20942.94922
2023-01-19 20:00:00;21102.30078;21191.42969;21057.19922;21104.15039
2023-01-19 19:00:00;20985.03906;21136.92969;20958.64062;21097.83984
2023-01-19 18:00:00;20843.36914;20997.42969;20837.28906;20975.00000
2023-01-19 17:00:00;20884.86914;20942.39062;20800.94922;20840.77930
2023-01-19 16:00:00;20878.50977;20918.27930;20829.84961;20874.09961
2023-01-19 15:00:00;20799.08984;20950.89062;20790.13086;20873.58008
2023-01-19 14:00:00;20782.08984;20856.64062;20726.11914;20799.08984
2023-01-19 13:00:00;20732.98047;20796.57031;20671.76953;20781.40039
2023-01-19 12:00:00;20744.17969;20768.35938;20684.58008;20730.30078
2023-01-19 11:00:00;20788.22070;20797.83984;20708.35938;20739.33008
2023-01-19 10:00:00;20795.25977;20799.75977;20753.56055;20787.65039
2023-01-19 09:00:00;20773.21094;20801.47070;20736.23047;20795.86914
2023-01-19 08:00:00;20809.16016;20845.72070;20764.08008;20767.36914
2023-01-19 07:00:00;20830.19922;20844.69922;20800.02930;20808.16992
2023-01-19 06:00:00;20811.34961;20853.94922;20799.27930;20824.18945
2023-01-19 05:00:00;20807.93945;20846.66016;20795.49023;20811.24023
2023-01-19 04:00:00;20745.00000;20855.13086;20742.32031;20806.19922
2023-01-19 03:00:00;20760.75000;20809.51953;20750.74023;20758.15039
2023-01-19 02:00:00;20703.83984;20775.00000;20661.24023;20760.15039
2023-01-19 01:00:00;20696.47070;20772.08008;20677.41992;20705.75000
2023-01-19 00:00:00;20668.14062;20757.71094;20660.58984;20696.76953
2023-01-18 23:00:00;20807.26953;20812.50977;20653.48047;20675.88086
2023-01-18 22:00:00;20779.51953;20809.48047;20659.64062;20809.48047
2023-01-18 21:00:00;20713.15039;20840.47070;20713.15039;20769.07031
2023-01-18 20:00:00;20896.18945;20931.33008;20696.16992;20717.56055
2023-01-18 19:00:00;20933.78906;20974.16016;20885.31055;20895.78906
2023-01-18 18:00:00;20873.11914;21046.92969;20844.18945;20941.82031
2023-01-18 17:00:00;20715.71094;21121.16992;20715.71094;20864.33008
2023-01-18 16:00:00;21027.43945;21029.83984;20405.60938;20764.74023
2023-01-18 15:00:00;21428.65039;21532.11914;20908.75977;21014.33984
2023-01-18 14:00:00;21416.61914;21584.50000;21315.78906;21424.13086
2023-01-18 13:00:00;21278.33008;21455.75977;21249.41016;21414.57031
2023-01-18 12:00:00;21208.16016;21283.18945;21205.14062;21276.23047
2023-01-18 11:00:00;21173.30078;21233.34961;21168.33984;21209.16016
2023-01-18 10:00:00;21231.25000;21257.85938;21168.33984;21168.33984
2023-01-18 09:00:00;21247.34961;21280.58984;21183.84961;21231.35938
2023-01-18 08:00:00;21310.56055;21315.99023;21216.65039;21250.86914
2023-01-18 07:00:00;21254.76953;21309.16992;21248.74023;21309.00000
2023-01-18 06:00:00;21313.76953;21316.52930;21250.57031;21258.66992
2023-01-18 05:00:00;21275.92969;21316.82031;21261.26953;21314.41016
2023-01-18 04:00:00;21272.78906;21299.36914;21231.47070;21275.41016
2023-01-18 03:00:00;21298.53906;21375.13086;21267.82031;21270.82031
2023-01-18 02:00:00;21232.76953;21353.81055;21163.21094;21307.88086
2023-01-18 01:00:00;21221.36914;21261.61914;21180.88086;21231.91016
2023-01-18 00:00:00;21138.96094;21237.27930;21115.33984;21214.91016
2023-01-17 23:00:00;21230.97070;21275.08984;21128.76953;21138.96094
2023-01-17 22:00:00;21326.92969;21342.11914;21228.67969;21228.67969
2023-01-17 21:00:00;21366.38086;21392.91016;21279.17969;21322.24023
2023-01-17 20:00:00;21340.58984;21393.56055;21272.21094;21353.73047
2023-01-17 19:00:00;21368.26953;21386.19922;21293.10938;21342.28906
2023-01-17 18:00:00;21236.06055;21390.99023;21193.26953;21348.11914
2023-01-17 17:00:00;21166.14062;21239.92969;21101.08008;21239.92969
2023-01-17 16:00:00;21186.72070;21238.81055;21093.61914;21170.81055
2023-01-17 15:00:00;21281.05078;21353.66016;21075.30078;21181.19922
2023-01-17 14:00:00;21234.60938;21564.50977;21092.69922;21286.50000
2023-01-17 13:00:00;21264.99023;21269.35938;21193.99023;21235.96094
2023-01-17 12:00:00;21222.50000;21344.93945;21198.75000;21256.15039
2023-01-17 11:00:00;21131.48047;21234.46094;21107.58008;21225.14062
2023-01-17 10:00:00;21176.36914;21181.03906;21094.53906;21140.78906
2023-01-17 09:00:00;21202.85938;21237.76953;21150.31055;21177.47070
2023-01-17 08:00:00;21137.38086;21207.25000;21132.08984;21207.25000
2023-01-17 07:00:00;21069.63086;21167.56055;21065.22070;21135.47070
2023-01-17 06:00:00;21149.40039;21157.38086;21073.08984;21076.09961
2023-01-17 05:00:00;21160.08008;21185.01953;21134.32031;21152.22070
2023-01-17 04:00:00;21125.36914;21215.41992;21106.52930;21158.17969
2023-01-17 03:00:00;21106.48047;21156.24023;21069.42969;21125.81055
2023-01-17 02:00:00;21043.08008;21106.48047;20997.48047;21092.85938
2023-01-17 01:00:00;21109.41016;21140.84961;20896.40039;21049.91016
2023-01-17 00:00:00;21189.32031;21293.41992;21084.40039;21096.75000
2023-01-16 23:00:00;21188.34961;21221.76953;21117.77930;21187.56055
2023-01-16 22:00:00;21133.02930;21222.46094;21132.59961;21186.59961
2023-01-16 21:00:00;21283.07031;21290.38086;21069.58984;21134.26953
2023-01-16 20:00:00;21317.99023;21402.10938;21245.48047;21296.27930
2023-01-16 19:00:00;21271.22070;21388.65039;21254.15039;21306.50000
2023-01-16 18:00:00;21104.57031;21283.24023;21063.63086;21280.19922
2023-01-16 17:00:00;21002.55078;21120.22070;20994.83984;21104.00000
2023-01-16 16:00:00;20995.76953;21044.06055;20926.22070;20991.42969
2023-01-16 15:00:00;20864.30078;21034.91992;20633.40039;20995.42969
2023-01-16 14:00:00;20827.65039;20893.27930;20789.59961;20860.55078
2023-01-16 13:00:00;20790.64062;20871.24023;20789.68945;20822.75977
2023-01-16 12:00:00;20824.68945;20870.78906;20795.80078;20795.80078
2023-01-16 11:00:00;20846.69922;20863.89062;20793.94922;20835.90039
2023-01-16 10:00:00;20837.10938;20896.50977;20809.69922;20845.81055
2023-01-16 09:00:00;20759.84961;20843.43945;20735.41016;20834.75977
2023-01-16 08:00:00;21117.40039;21120.28906;20684.19922;20751.92969
2023-01-16 07:00:00;21153.30078;21164.64062;21079.74023;21117.55078
2023-01-16 06:00:00;21196.49023;21258.33984;21119.32031;21154.85938
2023-01-16 05:00:00;21159.01953;21219.16016;21134.68945;21211.25977
2023-01-16 04:00:00;21083.00000;21172.39062;21052.68945;21171.68945
2023-01-16 03:00:00;21217.56055;21223.41016;21048.05078;21084.39062
2023-01-16 02:00:00;21197.22070;21406.05078;21144.19922;21227.00977
2023-01-16 01:00:00;20974.25000;21291.72070;20937.18945;21191.14062
2023-01-16 00:00:00;20880.41016;20994.67969;20804.10938;20994.67969
2023-01-15 23:00:00;20917.22070;20932.13086;20851.21094;20884.64062
2023-01-15 22:00:00;20911.30078;20954.89062;20756.83008;20919.08984
2023-01-15 21:00:00;20910.40039;20933.50977;20877.03906;20904.99023
2023-01-15 20:00:00;20872.99023;20930.25000;20847.32031;20910.91992
2023-01-15 19:00:00;20819.19922;20890.47070;20789.56055;20874.30078
2023-01-15 18:00:00;20922.32031;20926.92969;20693.74023;20820.03906
2023-01-15 17:00:00;20879.59961;21033.91016;20878.50000;20942.86914
2023-01-15 16:00:00;20930.88086;20949.44922;20864.34961;20878.50000
2023-01-15 15:00:00;20794.30078;20965.39062;20787.32031;20935.11914
2023-01-15 14:00:00;20709.13086;20824.02930;20696.36914;20796.49023
2023-01-15 13:00:00;20698.34961;20829.99023;20692.65039;20702.83984
2023-01-15 12:00:00;20730.88086;20739.64062;20666.92969;20694.86914
2023-01-15 11:00:00;20738.32031;20744.34961;20678.93945;20732.10938
2023-01-15 10:00:00;20752.91016;20758.06055;20699.42969;20737.61914
2023-01-15 09:00:00;20616.71094;20731.73047;20587.68945;20722.28906
2023-01-15 08:00:00;20736.63086;20753.66992;20603.66016;20623.00977
2023-01-15 07:00:00;20722.25000;20737.76953;20677.58008;20737.43945
2023-01-15 06:00:00;20754.00977;20786.96094;20710.41992;20730.41016
2023-01-15 05:00:00;20706.89062;20775.65039;20683.39062;20750.66992
2023-01-15 04:00:00;20725.78906;20757.58984;20686.32031;20701.43945
2023-01-15 03:00:00;20676.16016;20739.50000;20595.76953;20729.10938
2023-01-15 02:00:00;20772.00977;20810.88086;20673.25977;20693.17969
2023-01-15 01:00:00;20769.84961;20782.55078;20674.25977;20780.27930
2023-01-15 00:00:00;20951.43945;20996.49023;20645.81055;20766.13086
2023-01-14 23:00:00;20997.41992;21068.41992;20952.28906;20967.93945
2023-01-14 22:00:00;20898.44922;20997.41992;20866.33008;20992.33008
2023-01-14 21:00:00;20891.43945;20931.98047;20841.77930;20900.26953
2023-01-14 20:00:00;20786.60938;20893.48047;20765.59961;20893.48047
2023-01-14 19:00:00;20761.56055;20843.97070;20738.99023;20794.56055
2023-01-14 18:00:00;20774.80078;20793.67969;20670.00977;20750.97070
2023-01-14 17:00:00;20798.67969;20894.05078;20758.05078;20765.38086
2023-01-14 16:00:00;20793.66016;20869.18945;20758.16992;20810.90039
2023-01-14 15:00:00;20819.00977;20873.13086;20682.03906;20797.47070
2023-01-14 14:00:00;20941.02930;21145.89062;20663.41016;20835.88086
2023-01-14 13:00:00;20915.42969;20953.50000;20795.10938;20935.75977
2023-01-14 12:00:00;20729.39062;20946.72070;20599.33984;20923.30078
2023-01-14 11:00:00;20501.13086;20745.15039;20488.85938;20728.52930
2023-01-14 10:00:00;20534.22070;20534.22070;20278.57031;20506.99023
2023-01-14 09:00:00;21007.74023;21007.74023;20334.61914;20545.11914
2023-01-14 08:00:00;20907.94922;21022.65039;20883.44922;21005.65039
2023-01-14 07:00:00;20958.49023;20967.52930;20854.58008;20906.75000
2023-01-14 06:00:00;20843.51953;20965.90039;20841.00000;20958.43945
2023-01-14 05:00:00;20901.58008;20914.44922;20805.40039;20841.00000
2023-01-14 04:00:00;20965.06055;20998.59961;20888.02930;20888.02930
2023-01-14 03:00:00;20940.47070;20978.67969;20810.93945;20956.66016
2023-01-14 02:00:00;20946.23047;21039.98047;20855.73047;20946.02930
2023-01-14 01:00:00;20881.60938;21079.11914;20716.51953;20939.43945
2023-01-14 00:00:00;19926.98047;21290.88086;19901.77930;20899.89062
2023-01-13 23:00:00;19856.47070;19935.21094;19748.50977;19928.73047
2023-01-13 22:00:00;19812.99023;19990.26953;19799.99023;19860.00000
2023-01-13 21:00:00;19469.66016;19871.97070;19394.25000;19807.25000
2023-01-13 20:00:00;19350.24023;19498.23047;19324.33008;19475.07031
2023-01-13 19:00:00;19298.25977;19373.42969;19252.86914;19356.23047
2023-01-13 18:00:00;19253.91992;19378.75000;19253.91992;19299.80078
2023-01-13 17:00:00;19131.73047;19378.66016;19112.69922;19256.75977
2023-01-13 16:00:00;19268.48047;19268.48047;19072.98047;19130.38086
2023-01-13 15:00:00;18994.26953;19292.91016;18994.26953;19265.00977
2023-01-13 14:00:00;18854.26953;19096.41992;18840.24023;19026.31055
2023-01-13 13:00:00;18854.92969;18900.00000;18819.97070;18855.50000
2023-01-13 12:00:00;18923.81055;18933.60938;18826.81055;18861.03906
2023-01-13 11:00:00;19048.47070;19048.47070;18893.97070;18924.25977
2023-01-13 10:00:00;18921.89062;19048.47070;18866.91016;19034.67969
2023-01-13 09:00:00;18842.38086;18929.46094;18842.38086;18917.14062
2023-01-13 08:00:00;18822.93945;18857.91016;18813.00000;18841.36914
2023-01-13 07:00:00;18853.81055;18854.91016;18788.56055;18823.59961
2023-01-13 06:00:00;18787.80078;18863.49023;18786.58984;18854.41992
2023-01-13 05:00:00;18832.94922;18837.59961;18787.80078;18790.00000
2023-01-13 04:00:00;18875.50977;18878.50000;18833.74023;18833.74023
2023-01-13 03:00:00;18837.41016;18880.94922;18826.50977;18878.26953
2023-01-13 02:00:00;18812.33008;18837.89062;18789.09961;18835.34961
2023-01-13 01:00:00;18777.40039;18819.57031;18750.05078;18812.90039
2023-01-13 00:00:00;18848.50977;18888.91992;18722.56055;18781.36914
2023-01-12 23:00:00;18916.93945;18917.13086;18848.56055;18852.34961
2023-01-12 22:00:00;18835.07031;18927.19922;18789.55078;18914.44922
2023-01-12 21:00:00;19055.00000;19069.77930;18771.30078;18834.03906
2023-01-12 20:00:00;18872.35938;19069.77930;18834.27930;19069.77930
2023-01-12 19:00:00;18796.86914;19031.65039;18777.33984;18884.00977
2023-01-12 18:00:00;18814.66992;18945.56055;18629.97070;18801.76953
2023-01-12 17:00:00;18132.90039;18824.83984;18113.35938;18817.92969
2023-01-12 16:00:00;18101.08008;18141.76953;18057.36914;18135.74023
2023-01-12 15:00:00;18002.43945;18128.58008;17998.84961;18100.41992
2023-01-12 14:00:00;18309.52930;18351.98047;17942.49023;17999.17969
2023-01-12 13:00:00;18270.30078;18313.34961;18053.66992;18313.34961
2023-01-12 12:00:00;18201.09961;18270.83984;18180.52930;18268.01953
2023-01-12 11:00:00;18184.47070;18216.58008;18164.26953;18202.36914
2023-01-12 10:00:00;18165.23047;18209.01953;18146.25977;18185.56055
2023-01-12 09:00:00;18149.63086;18176.25977;18129.90039;18163.72070
2023-01-12 08:00:00;18138.13086;18147.59961;18073.78906;18147.59961
2023-01-12 07:00:00;18149.46094;18176.82031;18119.93945;18137.50977
2023-01-12 06:00:00;18081.84961;18160.42969;18081.84961;18149.88086
2023-01-12 05:00:00;18212.26953;18232.07031;18081.84961;18084.75000
2023-01-12 04:00:00;18222.83008;18229.73047;18199.34961;18216.61914
2023-01-12 03:00:00;18195.89062;18236.16016;18195.89062;18223.34961
2023-01-12 02:00:00;18248.21094;18307.85938;18195.93945;18199.68945
2023-01-12 01:00:00;18242.40039;18274.51953;18137.85938;18241.74023
2023-01-12 00:00:00;17930.34961;18227.44922;17911.72070;18227.44922
2023-01-11 23:00:00;17566.86914;17985.05078;17554.21094;17938.91016
2023-01-11 22:00:00;17557.10938;17592.22070;17516.96094;17570.66016
2023-01-11 21:00:00;17556.49023;17571.42969;17530.75000;17559.78906
2023-01-11 20:00:00;17551.91992;17563.91016;17517.52930;17553.58008
2023-01-11 19:00:00;17485.01953;17553.32031;17475.27930;17549.19922
2023-01-11 18:00:00;17381.57031;17539.22070;17381.13086;17480.64062
2023-01-11 17:00:00;17346.35938;17390.66992;17345.50000;17381.13086
2023-01-11 16:00:00;17333.90039;17365.91016;17326.15039;17347.24023
2023-01-11 15:00:00;17412.24023;17435.99023;17321.91016;17332.69922
2023-01-11 14:00:00;17414.26953;17433.73047;17377.41016;17411.40039
2023-01-11 13:00:00;17417.23047;17433.60938;17389.51953;17413.41016
2023-01-11 12:00:00;17437.14062;17437.96094;17405.46094;17417.61914
2023-01-11 11:00:00;17440.94922;17454.06055;17428.82031;17437.28906
